Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,No,Travel_Rarely,860,Research & Development,14,3,Other,1,924,3,Male,95,2,2,Human Resources,4,Single,6649,21669,8,Y,No,19,3,1,80,3,17,3,4,14,7,13,9
18,No,Travel_Frequently,1118,Research & Development,4,3,Human Resources,1,925,4,Male,78,4,3,Manufacturing Director,2,Married,18480,10552,2,Y,No,18,3,2,80,2,8,6,1,5,1,8,4
57,No,Travel_Rarely,907,Sales,1,5,Life Sciences,1,926,3,Female,40,1,3,Healthcare Representative,1,Married,10120,13627,1,Y,Yes,14,3,2,80,0,38,4,4,18,9,10,12
39,No,Travel_Rarely,822,Research & Development,24,1,Medical,1,927,2,Male,64,4,1,Human Resources,4,Single,2951,19235,3,Y,No,16,3,1,80,1,3,4,1,17,5,12,14
46,Yes,Travel_Rarely,384,Research & Development,4,2,Technical Degree,1,928,1,Female,68,1,4,Manufacturing Director,1,Single,11165,19243,7,Y,Yes,17,3,2,80,2,13,3,3,5,15,12,7
25,No,Travel_Rarely,610,Research & Development,19,2,Marketing,1,929,2,Male,39,4,1,Laboratory Technician,3,Married,15352,14988,7,Y,Yes,20,3,3,80,2,10,5,2,12,9,9,10
28,No,Travel_Rarely,1121,Sales,9,2,Human Resources,1,930,2,Male,98,3,3,Sales Representative,2,Married,10746,3350,2,Y,No,18,3,4,80,1,29,0,4,0,14,6,0
58,No,Travel_Rarely,219,Sales,10,1,Marketing,1,931,1,Male,52,4,4,Sales Representative,1,Single,11970,14276,3,Y,No,14,3,2,80,1,39,5,1,12,9,1,3
54,No,Travel_Rarely,196,Research & Development,4,2,Medical,1,932,3,Male,63,4,4,Research Director,2,Single,10186,13739,2,Y,No,11,3,4,80,0,26,1,3,6,10,11,12
31,Yes,Travel_Rarely,219,Sales,20,4,Medical,1,933,1,Female,61,1,5,Manufacturing Director,1,Single,9804,23302,1,Y,No,15,3,4,80,3,28,5,1,14,1,1,6
47,No,Non-Travel,1276,Research & Development,9,4,Human Resources,1,934,4,Female,45,2,2,Manufacturing Director,3,Divorced,1595,7730,3,Y,No,24,3,1,80,2,31,2,1,11,9,1,6
52,No,Travel_Rarely,1368,Sales,13,1,Other,1,935,1,Female,97,3,5,Human Resources,3,Single,8875,14384,5,Y,Yes,11,3,2,80,0,29,5,1,0,11,4,5
38,No,Travel_Rarely,492,Sales,12,2,Human Resources,1,936,2,Female,83,2,5,Sales Representative,2,Divorced,6972,2326,4,Y,No,21,3,1,80,1,25,5,3,14,10,0,7
54,No,Travel_Rarely,1266,Research & Development,11,5,Life Sciences,1,937,1,Female,57,1,3,Laboratory Technician,3,Married,16882,4120,2,Y,Yes,21,3,1,80,3,29,0,2,3,14,12,11
22,No,Travel_Rarely,893,Research & Development,12,5,Other,1,938,3,Male,89,3,2,Human Resources,4,Married,1858,2993,1,Y,No,14,3,4,80,3,9,2,2,12,3,6,14
36,Yes,Travel_Frequently,319,Research & Development,18,5,Marketing,1,939,2,Male,89,4,5,Healthcare Representative,1,Single,6519,23759,8,Y,No,17,3,3,80,2,11,5,2,4,4,1,15
31,No,Travel_Rarely,938,Sales,12,4,Life Sciences,1,940,4,Female,73,2,5,Manufacturing Director,3,Single,10980,20150,0,Y,No,17,4,4,80,3,32,3,1,1,0,3,0
43,No,Travel_Rarely,259,Research & Development,16,5,Other,1,941,3,Male,31,2,4,Sales Executive,4,Married,5317,14620,8,Y,No,11,4,1,80,1,33,1,3,0,0,8,9
21,No,Travel_Rarely,1199,Sales,5,2,Marketing,1,942,2,Female,52,2,3,Human Resources,2,Married,13144,17778,0,Y,No,19,3,2,80,1,17,5,1,15,9,7,14
42,No,Travel_Rarely,710,Sales,20,2,Life Sciences,1,943,4,Male,75,4,5,Manager,4,Married,13879,20348,6,Y,No,12,3,3,80,1,38,0,2,5,3,9,12
59,No,Travel_Frequently,738,Research & Development,25,5,Technical Degree,1,944,3,Female,83,1,2,Research Scientist,2,Married,2030,24985,5,Y,Yes,15,3,3,80,0,15,3,2,15,12,1,12
42,No,Travel_Rarely,1155,Sales,12,3,Human Resources,1,945,4,Male,38,4,1,Sales Representative,2,Single,10487,4781,6,Y,No,16,3,2,80,1,3,0,3,13,13,13,8
35,No,Travel_Rarely,876,Research & Development,21,5,Human Resources,1,946,1,Male,99,4,1,Laboratory Technician,1,Divorced,14305,9019,2,Y,No,11,3,2,80,0,9,4,1,2,4,3,15
57,No,Travel_Frequently,433,Human Resources,25,3,Human Resources,1,947,1,Female,73,1,3,Manager,1,Married,11255,4905,2,Y,No,24,3,3,80,1,27,5,4,14,10,3,13
25,No,Travel_Frequently,991,Research & Development,11,1,Technical Degree,1,948,4,Male,41,1,1,Research Director,4,Married,2447,10290,0,Y,No,22,3,1,80,1,17,1,4,2,7,1,8
56,No,Travel_Rarely,1039,Research & Development,9,1,Other,1,949,1,Female,61,4,4,Laboratory Technician,1,Divorced,11237,17260,3,Y,No,12,3,3,80,3,8,1,2,1,0,1,3
57,No,Travel_Rarely,451,Research & Development,18,2,Medical,1,950,4,Male,63,1,4,Healthcare Representative,1,Single,3850,18627,1,Y,No,17,3,3,80,2,21,3,3,0,4,4,11
31,Yes,Travel_Rarely,1462,Sales,25,4,Life Sciences,1,951,3,Female,62,2,2,Manager,1,Divorced,12953,22421,7,Y,No,16,3,3,80,1,9,3,1,8,17,10,4
49,No,Travel_Rarely,1025,Research & Development,3,2,Other,1,952,2,Male,93,3,3,Sales Executive,4,Single,9106,9938,2,Y,No,16,3,1,80,3,39,3,1,8,12,3,10
55,Yes,Non-Travel,495,Research & Development,20,2,Medical,1,953,4,Female,77,1,3,Sales Representative,3,Single,11000,7494,6,Y,No,16,4,2,80,3,22,1,2,6,4,14,4
50,Yes,Travel_Rarely,1325,Human Resources,17,4,Human Resources,1,954,2,Male,45,3,1,Manufacturing Director,1,Single,10503,4709,6,Y,Yes,24,3,2,80,2,12,5,2,2,6,7,6
40,No,Travel_Rarely,629,Sales,14,2,Human Resources,1,955,2,Male,79,2,5,Sales Representative,1,Single,16493,14654,8,Y,No,24,3,2,80,3,23,4,1,17,11,3,3
32,No,Travel_Frequently,1216,Research & Development,1,4,Human Resources,1,956,4,Female,52,1,5,Sales Representative,4,Single,5055,18369,5,Y,No,17,3,1,80,3,12,1,1,10,1,14,7
50,No,Travel_Rarely,457,Research & Development,17,2,Medical,1,957,1,Female,55,4,5,Healthcare Representative,3,Married,6402,13418,0,Y,No,20,3,1,80,2,24,3,2,6,12,14,5
42,No,Travel_Rarely,927,Research & Development,25,1,Life Sciences,1,958,3,Female,83,4,2,Research Director,1,Single,10281,26085,7,Y,No,22,4,2,80,0,28,2,1,8,13,7,5
34,No,Non-Travel,159,Human Resources,27,3,Life Sciences,1,959,2,Female,73,2,3,Research Director,2,Married,2672,15769,0,Y,Yes,24,3,4,80,2,15,5,4,0,5,13,3
50,No,Travel_Frequently,576,Research & Development,8,2,Medical,1,960,3,Male,66,1,1,Healthcare Representative,4,Single,5532,9795,2,Y,No,24,4,4,80,2,39,4,2,13,15,4,13
19,No,Travel_Frequently,711,Research & Development,5,3,Marketing,1,961,2,Male,38,4,2,Healthcare Representative,1,Married,5924,25472,4,Y,No,22,3,2,80,1,5,1,1,19,9,0,2
31,No,Travel_Rarely,100,Research & Development,5,5,Human Resources,1,962,4,Male,42,1,4,Sales Representative,1,Divorced,16269,18082,7,Y,No,19,3,4,80,1,7,2,2,5,10,13,9
57,No,Travel_Frequently,410,Sales,9,2,Other,1,963,1,Male,89,3,4,Manager,2,Divorced,13546,19431,8,Y,No,19,3,4,80,0,33,5,3,6,0,13,5
57,No,Travel_Rarely,267,Sales,3,1,Life Sciences,1,964,3,Male,31,4,4,Manufacturing Director,2,Married,7085,22762,6,Y,No,12,3,2,80,2,17,6,2,9,14,8,9
56,No,Travel_Rarely,291,Research & Development,19,4,Medical,1,965,2,Female,89,2,3,Research Scientist,4,Single,13390,11507,8,Y,No,12,3,2,80,2,31,6,2,6,15,7,8
23,No,Non-Travel,1157,Research & Development,23,1,Marketing,1,966,4,Female,86,4,4,Research Director,4,Married,14280,11578,2,Y,Yes,15,3,1,80,0,9,4,3,1,9,0,15
23,No,Travel_Rarely,1157,Research & Development,9,3,Technical Degree,1,967,4,Female,72,2,5,Laboratory Technician,2,Married,5864,24928,4,Y,No,20,3,4,80,1,33,6,4,3,9,11,3
20,No,Travel_Frequently,807,Human Resources,22,4,Medical,1,968,2,Female,48,2,4,Research Scientist,4,Single,10316,8711,7,Y,No,17,3,4,80,2,22,1,1,16,2,2,10
24,No,Travel_Rarely,1281,Research & Development,18,1,Marketing,1,969,2,Female,40,3,2,Sales Representative,2,Divorced,2221,25605,0,Y,No,22,4,2,80,0,18,6,3,0,10,2,11
25,No,Travel_Rarely,465,Sales,16,1,Technical Degree,1,970,2,Male,76,3,4,Manager,1,Married,3860,17979,7,Y,No,24,3,3,80,1,19,5,2,9,10,14,9
59,No,Travel_Frequently,1463,Research & Development,1,1,Marketing,1,971,1,Male,92,2,5,Research Director,2,Divorced,11702,17049,6,Y,No,22,3,2,80,3,33,5,1,18,15,4,6
32,No,Travel_Rarely,957,Research & Development,2,4,Life Sciences,1,972,2,Female,36,4,4,Manager,2,Divorced,9428,26997,0,Y,Yes,23,4,1,80,0,37,3,3,14,5,6,6
46,No,Travel_Rarely,1458,Human Resources,14,1,Medical,1,973,2,Female,60,2,1,Sales Representative,3,Divorced,16385,25376,5,Y,Yes,13,3,3,80,0,16,1,1,9,8,0,2
50,No,Travel_Rarely,426,Research & Development,14,1,Technical Degree,1,974,1,Female,84,1,5,Research Scientist,2,Married,10336,10062,0,Y,No,13,3,3,80,2,4,5,1,18,0,0,11
47,No,Non-Travel,213,Sales,1,3,Marketing,1,975,4,Male,54,1,3,Research Scientist,2,Married,4253,17833,1,Y,Yes,14,4,3,80,3,1,4,3,11,5,9,13
56,Yes,Travel_Rarely,896,Research & Development,26,1,Technical Degree,1,976,2,Female,59,4,4,Manager,3,Single,4782,22185,4,Y,Yes,13,4,1,80,1,33,3,1,15,17,12,1
44,No,Travel_Rarely,1018,Research & Development,26,1,Other,1,977,3,Female,65,4,2,Human Resources,4,Single,18150,23746,1,Y,Yes,13,3,4,80,3,19,5,4,8,12,5,8
53,No,Travel_Rarely,1266,Research & Development,25,5,Medical,1,978,4,Female,79,3,4,Laboratory Technician,3,Married,17343,23857,0,Y,No,18,3,2,80,2,1,0,3,14,1,13,9
46,No,Non-Travel,708,Research & Development,16,4,Life Sciences,1,979,3,Male,43,1,2,Research Director,1,Single,10951,11603,5,Y,Yes,17,3,1,80,2,27,2,4,16,1,4,5
55,No,Travel_Frequently,408,Research & Development,15,5,Technical Degree,1,980,2,Female,58,2,1,Healthcare Representative,3,Divorced,17269,13441,7,Y,No,23,3,1,80,1,17,5,2,13,3,11,16
50,Yes,Travel_Frequently,500,Research & Development,26,3,Human Resources,1,981,1,Male,56,2,3,Manager,1,Divorced,15567,6570,7,Y,Yes,17,3,3,80,1,38,6,1,17,3,11,14
54,No,Travel_Rarely,1443,Research & Development,15,5,Marketing,1,982,1,Female,79,1,5,Manager,4,Married,12683,20836,7,Y,No,24,3,3,80,1,34,3,2,1,9,12,0
44,No,Travel_Rarely,311,Research & Development,12,2,Human Resources,1,983,1,Female,65,1,5,Laboratory Technician,3,Divorced,4513,20467,5,Y,No,20,3,1,80,2,14,3,2,3,16,2,12
50,No,Travel_Rarely,416,Sales,16,4,Technical Degree,1,984,2,Male,63,3,3,Healthcare Representative,3,Married,17879,14845,2,Y,Yes,12,3,4,80,1,38,4,1,17,15,12,9
21,No,Travel_Rarely,284,Research & Development,14,1,Human Resources,1,985,2,Male,50,1,1,Sales Executive,4,Married,14335,13870,0,Y,No,21,3,3,80,1,39,5,3,6,7,2,11
39,No,Travel_Rarely,1328,Research & Development,29,5,Marketing,1,986,3,Female,67,3,1,Research Scientist,1,Married,12372,11542,1,Y,Yes,19,3,1,80,1,38,5,1,12,5,3,15
19,No,Non-Travel,1487,Research & Development,24,5,Technical Degree,1,987,1,Female,79,4,4,Laboratory Technician,3,Divorced,6822,23547,4,Y,Yes,23,3,3,80,0,2,4,2,14,1,14,1
27,No,Travel_Frequently,1339,Research & Development,15,1,Life Sciences,1,988,2,Male,66,4,1,Manufacturing Director,1,Married,15837,6833,4,Y,No,16,4,2,80,1,18,2,2,0,14,12,2
22,No,Travel_Rarely,345,Research & Development,23,1,Life Sciences,1,989,4,Male,48,1,4,Human Resources,3,Married,13122,8801,0,Y,No,24,3,2,80,2,22,4,3,10,10,10,7
27,No,Travel_Rarely,338,Research & Development,15,3,Medical,1,990,2,Female,30,1,2,Sales Executive,2,Single,3072,5340,0,Y,No,13,4,2,80,0,18,3,1,9,15,9,14
50,No,Travel_Frequently,619,Research & Development,19,5,Life Sciences,1,991,2,Male,69,1,3,Laboratory Technician,3,Divorced,9529,12764,8,Y,No,19,4,3,80,2,17,2,2,4,3,1,0
55,No,Travel_Rarely,376,Research & Development,8,5,Technical Degree,1,992,4,Male,84,1,2,Laboratory Technician,4,Married,19939,14312,1,Y,No,19,3,3,80,3,29,6,4,15,10,12,1
30,No,Travel_Rarely,1105,Research & Development,2,2,Technical Degree,1,993,1,Female,55,2,2,Manager,4,Single,6959,5844,6,Y,Yes,16,3,4,80,0,38,2,2,10,13,8,4
48,No,Travel_Rarely,301,Research & Development,2,2,Life Sciences,1,994,4,Female,72,2,2,Healthcare Representative,1,Married,10107,2639,3,Y,No,23,3,2,80,1,18,1,2,5,7,12,15
53,Yes,Travel_Rarely,313,Research & Development,27,5,Other,1,995,1,Female,88,4,2,Laboratory Technician,3,Divorced,6993,13420,6,Y,No,20,4,4,80,0,4,3,3,8,5,11,9
41,Yes,Travel_Frequently,705,Sales,10,2,Technical Degree,1,996,4,Male,80,2,5,Manufacturing Director,1,Single,6021,17211,7,Y,Yes,16,3,1,80,2,12,3,4,12,3,3,2
32,No,Travel_Rarely,577,Research & Development,3,5,Medical,1,997,3,Female,44,1,1,Sales Representative,1,Single,14546,15496,4,Y,No,18,3,1,80,0,33,4,2,7,3,9,9
46,No,Travel_Rarely,607,Research & Development,23,4,Other,1,998,1,Female,37,3,3,Laboratory Technician,2,Married,11174,26480,0,Y,No,18,3,2,80,3,23,3,2,13,5,2,12
25,No,Travel_Rarely,1198,Research & Development,17,3,Life Sciences,1,999,2,Male,43,4,3,Human Resources,2,Married,17138,10151,3,Y,Yes,16,3,4,80,1,17,5,4,0,10,9,9
22,No,Travel_Frequently,768,Research & Development,8,2,Marketing,1,1000,3,Female,36,1,2,Research Director,4,Divorced,12759,10377,2,Y,No,17,3,3,80,1,3,4,1,16,0,10,10
46,No,Travel_Rarely,764,Research & Development,28,5,Technical Degree,1,1001,1,Male,47,2,3,Research Scientist,1,Divorced,10190,7400,4,Y,Yes,14,3,4,80,3,35,6,1,4,1,6,6
21,No,Travel_Rarely,241,Sales,23,2,Marketing,1,1002,1,Male,41,3,4,Healthcare Representative,4,Married,13886,17945,5,Y,Yes,11,3,1,80,2,7,3,2,1,8,12,1
29,No,Non-Travel,421,Research & Development,4,3,Human Resources,1,1003,1,Female,31,3,3,Manufacturing Director,3,Single,17779,19702,1,Y,Yes,14,3,4,80,0,0,5,2,8,15,8,10
19,No,Non-Travel,560,Sales,14,4,Medical,1,1004,4,Female,79,2,2,Healthcare Representative,1,Divorced,18322,10719,6,Y,No,18,3,1,80,2,37,1,1,3,5,11,16
44,No,Non-Travel,806,Research & Development,21,1,Other,1,1005,1,Male,50,1,3,Laboratory Technician,1,Divorced,10828,5259,2,Y,No,22,4,1,80,2,35,3,3,16,8,12,2
48,No,Travel_Frequently,769,Research & Development,10,1,Marketing,1,1006,2,Female,36,3,1,Sales Executive,3,Single,3510,5483,0,Y,No,23,3,4,80,2,37,1,4,16,4,1,11
53,No,Travel_Rarely,1269,Research & Development,29,2,Medical,1,1007,1,Male,41,3,2,Research Director,3,Married,19033,21403,2,Y,Yes,18,3,3,80,1,12,6,4,17,9,13,1
53,No,Travel_Rarely,153,Research & Development,1,5,Marketing,1,1008,2,Male,86,2,5,Human Resources,4,Divorced,4435,23163,8,Y,Yes,24,4,1,80,0,21,3,3,15,6,5,0
43,No,Travel_Rarely,1479,Research & Development,4,3,Marketing,1,1009,2,Female,52,3,1,Research Director,4,Single,4201,11759,5,Y,No,12,3,4,80,1,28,3,3,7,1,4,8
44,No,Travel_Rarely,376,Research & Development,1,4,Medical,1,1010,2,Female,59,3,3,Manufacturing Director,3,Divorced,16153,12226,5,Y,No,17,3,1,80,1,8,0,3,10,3,0,7
22,No,Non-Travel,499,Research & Development,17,4,Technical Degree,1,1011,3,Male,87,3,5,Research Scientist,4,Single,1058,16172,3,Y,No,23,3,2,80,1,26,6,3,17,7,10,8
37,No,Travel_Frequently,767,Research & Development,26,4,Marketing,1,1012,2,Male,81,4,1,Manufacturing Director,3,Divorced,12122,19708,7,Y,No,11,3,3,80,0,3,5,3,9,2,6,6
28,No,Travel_Frequently,615,Research & Development,17,1,Medical,1,1013,4,Female,85,1,4,Human Resources,1,Married,3971,6404,4,Y,No,12,3,2,80,3,39,3,3,12,1,0,3
27,No,Travel_Rarely,1434,Research & Development,7,3,Marketing,1,1014,1,Male,39,1,1,Human Resources,1,Single,10719,11404,6,Y,No,24,4,1,80,1,16,1,4,16,8,9,15
57,Yes,Non-Travel,1394,Human Resources,23,1,Technical Degree,1,1015,4,Male,48,2,5,Healthcare Representative,2,Divorced,15017,7937,8,Y,Yes,18,3,3,80,1,36,2,3,17,10,8,5
55,No,Travel_Frequently,675,Research & Development,20,2,Medical,1,1016,3,Male,48,1,4,Healthcare Representative,1,Divorced,9314,3434,4,Y,Yes,21,3,4,80,1,2,1,1,9,3,3,1
23,No,Travel_Rarely,211,Research & Development,15,4,Marketing,1,1017,1,Female,88,3,3,Laboratory Technician,3,Single,10628,10729,4,Y,No,20,3,4,80,0,3,5,3,15,8,13,10
25,No,Travel_Frequently,338,Sales,13,3,Life Sciences,1,1018,2,Male,73,1,2,Manager,4,Single,10354,25938,3,Y,No,23,3,3,80,0,39,3,3,19,5,7,4
40,No,Travel_Rarely,1267,Research & Development,28,4,Technical Degree,1,1019,1,Male,88,4,3,Sales Representative,2,Married,12492,6953,5,Y,No,23,3,2,80,2,15,4,4,4,0,0,16
43,No,Travel_Rarely,1497,Research & Development,2,1,Marketing,1,1020,3,Female,33,3,2,Human Resources,4,Single,4345,11766,1,Y,No,14,3,2,80,1,10,0,4,12,2,4,4
29,No,Travel_Rarely,1143,Research & Development,28,1,Other,1,1021,3,Male,94,3,2,Sales Representative,3,Divorced,19870,10384,2,Y,Yes,24,4,3,80,1,26,4,3,17,6,2,2
43,No,Travel_Rarely,1412,Sales,19,1,Medical,1,1022,4,Male,42,4,5,Laboratory Technician,1,Married,16357,22653,0,Y,Yes,13,3,4,80,0,25,0,4,16,8,3,7
30,No,Travel_Rarely,296,Research & Development,24,4,Marketing,1,1023,1,Female,96,4,4,Sales Representative,2,Single,1561,15507,1,Y,Yes,24,3,3,80,0,30,0,2,8,7,11,10
57,No,Travel_Rarely,481,Sales,13,3,Technical Degree,1,1024,1,Female,41,1,4,Sales Executive,3,Divorced,7261,9378,1,Y,No,12,3,2,80,1,33,4,4,13,12,3,2
35,No,Non-Travel,263,Sales,24,3,Technical Degree,1,1025,1,Female,84,1,1,Research Scientist,2,Single,2737,12005,7,Y,No,21,3,1,80,3,7,5,4,16,17,7,2
42,No,Travel_Rarely,705,Research & Development,11,2,Other,1,1026,4,Female,90,1,3,Manufacturing Director,2,Divorced,10096,14987,7,Y,Yes,16,4,4,80,2,38,3,4,3,8,9,0
50,No,Travel_Frequently,1372,Research & Development,27,4,Other,1,1027,3,Female,70,4,5,Sales Representative,1,Divorced,13682,4437,1,Y,No,14,3,3,80,2,0,1,4,17,5,9,12
57,No,Travel_Rarely,1191,Research & Development,22,2,Human Resources,1,1028,2,Male,65,1,3,Human Resources,3,Married,12723,13571,5,Y,No,13,3,1,80,1,1,4,1,19,11,12,9
29,No,Travel_Rarely,954,Research & Development,15,2,Human Resources,1,1029,1,Male,31,2,1,Healthcare Representative,4,Married,13098,6552,4,Y,No,13,3,2,80,2,26,2,1,14,3,2,5
53,No,Travel_Rarely,1144,Research & Development,10,2,Marketing,1,1030,4,Female,51,1,1,Research Director,2,Single,10126,19738,2,Y,No,20,3,4,80,2,2,0,1,10,8,0,10
21,No,Travel_Rarely,930,Sales,9,2,Life Sciences,1,1031,4,Male,51,4,5,Sales Representative,2,Married,14389,18085,4,Y,No,13,3,3,80,1,33,1,3,11,9,4,7
22,No,Travel_Rarely,696,Sales,27,1,Technical Degree,1,1032,2,Female,70,4,1,Healthcare Representative,4,Single,9266,21784,4,Y,No,22,3,2,80,2,15,6,3,8,2,1,10
54,No,Travel_Rarely,635,Research & Development,28,2,Life Sciences,1,1033,3,Male,43,2,5,Laboratory Technician,3,Married,1294,25580,4,Y,Yes,18,4,3,80,0,0,6,2,12,16,12,5
25,No,Travel_Rarely,210,Sales,9,3,Life Sciences,1,1034,1,Male,64,3,1,Laboratory Technician,2,Married,12434,5754,2,Y,No,19,3,3,80,1,6,2,1,14,6,10,11
59,No,Travel_Rarely,1048,Sales,20,2,Marketing,1,1035,1,Male,79,2,4,Manager,2,Single,6330,8265,2,Y,No,19,3,4,80,0,34,1,3,14,7,12,2
45,No,Travel_Frequently,962,Research & Development,28,1,Medical,1,1036,4,Female,38,4,5,Manufacturing Director,2,Married,5655,13721,3,Y,No,15,4,2,80,1,21,3,4,4,10,14,12
48,No,Travel_Rarely,694,Research & Development,1,5,Medical,1,1037,3,Female,88,3,4,Laboratory Technician,3,Married,18493,18542,6,Y,Yes,11,3,2,80,0,31,2,4,18,12,13,3
26,Yes,Travel_Rarely,1121,Research & Development,17,5,Medical,1,1038,1,Female,85,2,4,Manufacturing Director,3,Married,14460,8741,1,Y,No,20,3,1,80,2,25,5,1,19,2,5,8
46,No,Travel_Rarely,559,Research & Development,12,5,Other,1,1039,2,Male,39,2,5,Laboratory Technician,4,Married,4771,3837,3,Y,No,15,3,2,80,3,5,5,2,13,13,3,15
31,No,Travel_Rarely,1201,Research & Development,10,4,Technical Degree,1,1040,3,Female,54,3,3,Manager,3,Single,9563,22995,3,Y,No,11,3,2,80,0,10,4,2,16,15,8,11
57,No,Travel_Rarely,533,Research & Development,5,3,Other,1,1041,3,Male,74,2,2,Sales Representative,3,Divorced,18558,19409,0,Y,Yes,19,3,4,80,0,30,1,4,17,14,6,6
58,No,Non-Travel,987,Research & Development,29,1,Technical Degree,1,1042,4,Male,40,3,1,Manufacturing Director,1,Single,2164,26196,7,Y,No,23,3,1,80,3,20,6,2,2,1,1,11
39,No,Travel_Frequently,882,Research & Development,18,5,Human Resources,1,1043,4,Female,38,1,1,Laboratory Technician,4,Single,10475,25630,0,Y,Yes,20,3,4,80,3,21,5,1,1,5,6,7
28,No,Travel_Rarely,1462,Research & Development,15,1,Technical Degree,1,1044,1,Male,36,3,3,Laboratory Technician,2,Single,13388,19042,7,Y,Yes,23,3,2,80,0,0,5,4,0,6,9,14
40,No,Travel_Rarely,1087,Sales,6,1,Technical Degree,1,1045,4,Male,63,2,2,Laboratory Technician,3,Married,14969,19061,6,Y,No,18,4,1,80,0,20,4,3,9,8,13,1
18,No,Travel_Rarely,268,Research & Development,7,4,Marketing,1,1046,3,Male,49,1,3,Human Resources,2,Married,9434,22430,8,Y,Yes,17,4,4,80,0,19,4,3,18,8,7,10
54,Yes,Travel_Frequently,808,Sales,17,5,Medical,1,1047,1,Female,34,4,2,Laboratory Technician,2,Divorced,8262,22205,7,Y,No,12,3,1,80,1,8,5,2,16,16,2,4
38,No,Travel_Rarely,1064,Human Resources,6,2,Other,1,1048,1,Female,84,4,5,Laboratory Technician,1,Married,2541,4375,4,Y,Yes,12,3,2,80,0,26,1,4,11,2,2,5
43,No,Travel_Rarely,1385,Research & Development,8,1,Human Resources,1,1049,3,Female,44,4,5,Research Director,3,Divorced,3765,18659,7,Y,No,24,4,1,80,0,28,1,4,0,3,10,13
53,No,Travel_Frequently,826,Sales,12,5,Other,1,1050,1,Male,77,2,4,Manufacturing Director,4,Divorced,11306,8859,2,Y,Yes,14,4,1,80,3,32,0,3,11,1,1,6
40,No,Travel_Frequently,328,Sales,21,1,Marketing,1,1051,2,Male,33,1,4,Sales Representative,3,Married,5491,14739,6,Y,No,19,3,1,80,3,0,0,4,16,0,11,11
18,No,Travel_Frequently,1284,Human Resources,14,4,Technical Degree,1,1052,2,Female,50,3,5,Laboratory Technician,2,Divorced,4083,3588,3,Y,No,24,3,2,80,1,2,2,4,2,9,14,16
57,No,Travel_Frequently,526,Research & Development,12,4,Human Resources,1,1053,1,Male,38,4,4,Research Director,4,Single,2857,22965,4,Y,No,19,4,2,80,1,31,6,4,10,2,0,3
32,No,Non-Travel,221,Research & Development,23,2,Medical,1,1054,4,Female,95,4,5,Laboratory Technician,3,Single,1769,14854,8,Y,No,24,4,1,80,2,19,2,2,16,9,2,9
38,No,Travel_Rarely,248,Research & Development,10,4,Life Sciences,1,1055,2,Female,64,1,3,Healthcare Representative,2,Single,18806,2245,6,Y,No,18,3,4,80,0,16,2,4,2,8,9,0
26,No,Travel_Rarely,951,Research & Development,22,5,Life Sciences,1,1056,1,Female,80,1,1,Sales Executive,2,Divorced,3972,11080,3,Y,No,21,4,4,80,0,36,0,1,7,16,11,3
26,No,Travel_Frequently,804,Research & Development,20,4,Marketing,1,1057,2,Female,66,1,5,Healthcare Representative,1,Divorced,19256,12403,5,Y,No,15,3,2,80,3,37,4,2,19,14,10,12
27,No,Travel_Rarely,210,Sales,15,2,Medical,1,1058,4,Male,35,2,5,Manager,1,Single,6599,25054,6,Y,No,24,4,3,80,2,9,5,4,3,2,6,5
43,No,Non-Travel,1344,Sales,7,3,Life Sciences,1,1059,3,Male,80,1,5,Sales Representative,1,Married,19653,10192,8,Y,Yes,17,3,4,80,0,28,3,4,6,2,10,14
58,No,Travel_Rarely,163,Research & Development,26,1,Life Sciences,1,1060,1,Male,95,3,4,Research Scientist,2,Single,6275,4184,3,Y,No,22,3,1,80,2,31,3,1,13,3,8,13
52,No,Travel_Rarely,737,Research & Development,9,1,Human Resources,1,1061,1,Female,46,3,4,Research Scientist,3,Married,7571,14438,2,Y,No,19,3,3,80,1,12,6,2,13,3,13,2
42,No,Travel_Rarely,1477,Sales,10,5,Human Resources,1,1062,1,Male,94,4,4,Human Resources,1,Married,6072,5251,7,Y,No,13,4,2,80,0,30,5,3,3,16,8,5
43,No,Travel_Rarely,1008,Research & Development,10,2,Other,1,1063,1,Female,38,3,4,Sales Executive,3,Divorced,10631,18281,0,Y,No,14,3,4,80,0,3,1,3,15,5,12,1
28,Yes,Travel_Rarely,112,Research & Development,16,2,Medical,1,1064,1,Female,42,1,3,Research Scientist,1,Divorced,12245,7863,8,Y,Yes,12,3,3,80,1,17,0,2,0,10,5,8
55,No,Travel_Rarely,1033,Research & Development,29,2,Life Sciences,1,1065,1,Female,87,3,5,Research Scientist,4,Married,15706,21435,0,Y,No,19,3,2,80,0,10,1,4,16,11,13,12
